866	13209
2487	8198
3902	14457
9532	9817
3875	3886
192	14657
8242	13376
2000	3269
2184	6893
4324	4329
1672	10177
2594	5448
159	8206
10730	11815
8098	10219
5748	10347
1090	8512
7943	9599
219	13666
4346	13107
775	4258
3378	8323
7150	8863
11383	13695
204	9440
301	495
2177	9412
1309	10562
1825	3036
8412	12269
5221	10167
10305	12866
1551	6011
3470	12165
3554	15135
4563	11441
1929	14314
3825	5100
3155	8365
720	6607
8657	12397
2140	7783
7793	15003
6383	9647
14088	14970
7021	10550
6782	14223
11785	11796
2233	9663
1358	15013
4124	9335
12472	14213
1222	13461
7039	11340
7376	9654
1582	11393
2519	14030
5526	7410
12935	12990
4052	14405
1534	9586
5874	5899
1518	7304
3673	8412
8223	14474
6072	9610
6769	12229
7916	12578
14432	14619
190	501
2536	8481
5514	12231
4786	5967
8548	8879
3202	11230
452	14999
4521	13758
4574	5247
7885	13663
4965	13602
932	14912
6796	10069
2821	8223
1602	9788
643	1398
2457	9170
6550	7340
3948	9178
13339	14450
3731	6788
5153	9925
5309	10753
1963	3180
7071	11552
1595	9376
2534	2578
6068	14745
2992	4330
9031	9525
1932	5568
3363	4557
1593	13478
821	13437
5102	5607
6514	8026
1422	6939
8317	13333
8241	13915
13511	13664
682	5284
4080	6815
10165	12739
11271	13758
4667	14769
875	4628
1252	11863
7156	7411
7748	8419
713	3730
7664	12526
10498	13464
13351	15094
2397	14650
10049	14497
3640	5183
10165	11864
10473	12103
63	4235
11166	11489
7106	7315
1085	11005
3558	11517
10369	14870
4048	6377
9212	13898
27	146
2236	5756
6129	7230
10652	14430
5714	14001
5772	11736
5197	5734
1455	3997
6629	8858
7493	14895
10983	11882
6277	12699
13772	13803
183	3387
476	2855
5288	8379
3317	12332
13799	14371
2725	3492
12411	12986
194	11123
12612	14023
1606	3782
8078	13726
3116	5095
248	7866
3978	12473
2301	9366
3676	7522
10699	14580
3507	12106
1482	12713
3186	6455
9291	13552
3339	5130
946	9494
1656	13437
7951	11352
4942	13451
209	2922
4413	14942
1205	2844
1136	14440
64	298
995	6525
1451	12440
502	11297
11005	11023
7451	13472
10506	11048
2279	6389
5389	10882
3033	8177
3130	11487
3360	10566
1259	13111
2450	5554
2972	8480
622	4916
2620	4922
47	1189
9177	12463
2133	12239
4350	4378
3828	6102
6000	9381
12289	12822
7380	14658
5316	5327
3653	10764
73	4022
4412	4521
1662	7304
2525	13995
4250	5919
11446	13897
2363	8145
5219	11731
2151	4657
5126	12571
862	953
7616	10613
1822	5024
7885	9957
2930	4423
1509	7252
32	10480
3414	15015
6220	14160
10544	14100
7303	12573
6496	14327
307	13960
11747	13017
1018	9652
7309	10872
11140	12358
1114	1376
1410	1877
2126	7890
3376	13406
5076	7924
5233	14078
1744	11390
4115	14200
2276	13454
3330	4621
1000	7208
13758	14614
9397	14757
7685	11739
8705	10528
104	112
845	12586
8086	12737
963	14274
9680	10000
7093	12192
163	3053
6296	14545
10277	14059
988	11831
3041	12443
1496	9754
3968	13196
5722	8549
3390	8298
1223	5392
6508	10961
4627	10253
3252	11429
2497	14850
3073	6008
3202	3273
10493	10600
1974	6139
13714	13721
14377	14595
1640	12202
5033	7209
3160	12867
1729	13896
11725	11730
1932	5022
5803	14286
13129	14942
13274	14225
4369	4717
12156	14496
10503	10504
13011	14379
1070	1163
6071	11044
58	11087
4357	12809
5050	8532
3723	9256
5365	12161
196	9775
747	9897
7624	8715
10116	10130
10362	11779
12701	14324
105	4477
5645	13543
11418	13067
1243	1854
3344	7599
4435	6102
2914	6008
3963	6015
9087	9461
4857	6608
2092	11905
2912	5754
6984	12151
4254	4285
4678	4789
6657	6661
8927	9015
5460	5480
607	3988
8480	10274
2502	9203
13219	14104
10358	10679
12603	14034
6288	12833
390	2937
1810	10941
9293	9319
4395	8245
6069	8747
7134	12030
646	12241
8185	11394
8378	10314
6008	13196
14619	14658
4472	5278
5370	10510
6127	12962
11809	14999
5754	10519
5820	5853
2367	11151
2564	7099
761	1607
1077	7966
708	14810
655	2813
9798	15126
4349	5209
6047	9077
6795	10137
1093	3741
1641	8871
9695	9825
9981	10822
8972	13269
2268	4529
1624	1906
2784	2831
7661	11426
7027	14855
3713	14225
8323	11506
1763	3194
2630	8913
12173	12735
1637	8810
4827	5328
10821	14297
2827	12538
4302	8250
1737	13938
8079	12334
2423	13424
10613	13877
1018	11009
1737	12271
4688	14089
4111	11267
5300	8258
3711	14441
1338	13090
6812	6856
1110	7876
510	5777
4911	6141
5445	8924
7601	13947
3363	12026
2983	6121
8243	13938
4641	5238
1635	9204
11189	13885
9279	9434
1952	12172
6936	13348
13852	13864
10386	12774
3941	13013
957	9080
7612	7648
5397	6476
2289	8772
5322	6082
3915	3920
5229	10177
6081	13123
5440	7738
1154	4137
11386	11898
2461	10090
6970	14787
2760	11849
6376	9193
8184	12205
10145	10186
9080	9398
3296	14499
3137	3169
4365	5313
2267	8634
4934	6130
8819	14377
11357	13566
1011	1348
5613	9690
1324	2419
7128	12708
13705	13724
9562	13639
233	7672
6459	12617
5367	7704
6260	8187
10762	11167
8949	9497
9487	14444
5450	14718
2872	11772
8151	14301
1748	1985
1843	2267
2328	8794
14558	14571
1678	7183
305	10870
11000	14922
359	14377
4966	8686
6937	14443
5254	9963
9636	10245
14232	14427
696	10736
3261	8938
7080	13930
2987	6390
2243	12488
3716	4122
8002	11799
4080	12150
9362	14032
199	10559
9036	10862
1417	1599
842	3575
1314	6306
12938	13601
1352	11663
5803	5808
903	2241
8085	10806
2418	2424
2985	5461
275	11824
1922	2155
4031	11536
2522	9931
1113	4033
5455	10440
6925	6942
10765	10921
8269	11828
10188	14102
1434	1689
2918	9317
2728	14667
342	12403
2803	3321
3208	9660
9260	14557
4542	6148
3608	4011
656	6392
5527	13863
10474	14341
9106	11734
6965	10938
214	2189
9108	14275
8311	11211
8699	9945
11606	12954
2385	5953
695	8777
2208	12524
7018	14968
3778	5526
7433	8351
4875	7853
3900	10616
5491	13673
2343	4589
466	561
8323	12469
1590	10963
8383	10806
9704	12648
9223	9392
4702	4784
12452	12825
12325	13051
1604	11391
1662	9817
3729	11131
4820	11396
2777	8892
4865	7467
4980	11888
6264	12747
9838	10187
3722	8318
2185	2900
7314	8057
4354	7007
3078	6475
4669	4746
8825	14395
6956	11473
258	10328
5307	11618
4287	9119
6767	12175
6970	9593
3158	10915
2495	8523
2964	4762
7552	12949
10490	11264
7273	13654
4371	4421
3968	11692
558	7680
4989	6264
2470	12534
2693	5526
1423	8708
2624	13822
6530	11697
11817	11943
1532	13631
4725	4789
8967	9146
7588	12901
2276	14450
4398	5412
2938	6432
7339	8034
3968	12946
3084	6328
1313	4613
13153	14277
332	10532
356	12601
2701	10557
2991	8371
6689	9378
1381	14276
8540	9937
9846	14395
1190	5468
3770	9277
10940	13751
4265	13526
6039	7177
1521	10293
6468	12890
11460	14403
4872	14875
5091	7130
8140	10614
375	7154
8087	10585
3999	5628
589	13442
8173	11426
13020	14334
1232	7556
4000	7278
225	13293
7781	10951
3435	12028
58	8700
6710	10724
403	6265
1341	14242
1567	14936
8241	8460
8998	14328
3897	14210
9120	9509
6031	9135
4073	8524
9110	11326
203	9574
4080	9798
7806	7937
3761	14770
3283	3955
2953	12328
2212	8804
1413	14904
4589	5435
10287	11452
2764	7300
2655	4697
892	10285
4508	6522
1647	8517
2222	6391
2976	5591
1027	8696
1855	8870
2098	8654
970	5177
6235	7757
6243	8894
1172	8458
13197	14119
686	5390
2476	10941
14295	14348
1922	12869
10483	11850
6069	14746
3947	7876
844	9408
4813	5966
7346	13954
2407	5734
2791	11437
7182	7577
4741	4781
3811	7796
6657	8859
4554	6191
5723	11847
11028	13632
8704	11749
2154	10996
6819	6822
13090	13177
13235	14144
8229	14646
89	7272
385	2731
3956	5070
5773	13420
2067	3113
10338	14172
1397	7169
3569	10590
5241	15020
10537	11325
4444	9979
8174	11989
706	1304
7625	13880
8381	12411
6753	10819
10852	11049
10497	13465
3814	4294
8205	13774
6351	11882
9456	9569
10081	10098
2124	13629
5162	8992
840	13392
4509	7066
9952	14344
1923	3109
5844	11514
11783	11971
2678	7874
1998	6995
11908	14511
6059	6953
2271	3952
1722	1769
10776	11961
974	14651
5168	8288
3811	10931
11281	13996
3527	3953
996	3362
4120	4191
7365	14238
1371	11297
81	6918
7101	8498
1262	9118
1383	13196
4035	8119
2716	8886
6814	15101
5208	5209
4945	12674
1655	3150
2169	8987
5291	10927
2925	11572
1369	12732
8502	10101
4960	7002
5004	7820
3240	11893
3865	11366
6801	6827
7976	7977
57	686
4611	14630
1622	1675
945	8398
6972	11493
9584	9926
4960	5120
9094	12167
223	12039
1765	9584
14307	14326
10516	10946
7356	7733
3732	13546
9147	12583
11958	14247
9393	12279
6888	8038
7995	10754
6827	6860
3806	8237
8084	12752
1048	2910
7026	14966
9120	11797
6290	12396
1736	11197
7763	12819
5979	8792
4519	8059
13377	13517
4550	6720
2308	12697
7429	7445
942	5090
2741	13912
10438	12869
6033	10981
7638	13913
1286	12004
4941	9954
7175	7834
9636	10547
6010	11773
9721	12231
1011	9251
9369	11284
10958	11188
1930	5021
7546	11443
915	14443
3713	5503
4174	8822
1643	12241
5067	6181
616	1205
655	1126
7877	11700
8022	12583
10394	10948
9	12112
12656	13621
298	541
6475	9968
466	11552
3786	12638
5301	6362
574	3561
1169	1215
6509	14620
7033	11867
8762	13918
9342	9354
2956	14788
7425	7434
2301	6041
9923	11995
1206	15011
370	6957
7518	13889
7391	12903
9347	9357
3058	9144
4417	7088
5679	13525
10385	14571
11606	13740
13378	14571
6235	14194
1590	14579
6809	6829
11548	13677
1850	4016
9251	9255
1404	12915
2456	10207
7616	13947
9722	9742
391	6607
820	13974
3856	10724
2827	13981
5565	13015
95	11885
6378	11585
3700	6152
6731	11381
2816	3297
3155	9087
1758	5679
3229	8882
10459	14779
3363	9952
6338	13621
10481	11700
4969	14108
2204	6261
3912	4126
5798	15031
11153	11161
1423	13348
1638	1772
508	5932
3638	8767
11249	13966
2014	11322
12051	13926
7021	14510
2015	5562
10716	13608
12526	14651
2707	14767
4494	9312
3044	8120
1667	3175
6628	8852
3095	6648
5420	5641
7834	9612
428	4712
7263	10408
2037	5088
4590	8914
4750	5159
4805	14989
8649	9271
9982	11894
4611	14739
8228	10678
447	830
11040	14883
2879	12288
11493	14429
5780	7995
957	13030
935	12282
2914	3551
5171	11921
3600	14242
3123	4590
68	432
2577	2581
991	5526
2024	5523
5233	5251
3718	5176
6174	9029
9605	9658
6258	14335
2941	11415
1415	14181
8069	10498
6196	14000
12395	14033
2576	13541
9817	14129
1258	13392
3216	3235
8576	8590
1589	1954
3933	9621
10264	10266
10862	14637
2100	9661
2459	7271
11331	12190
289	2867
5707	13857
7635	9913
2808	7959
4053	14544
11293	14584
4167	12235
3350	4158
5041	6118
5678	9904
11869	14100
3141	8883
856	4505
1431	11555
7315	11340
8773	14394
74	4641
2286	3189
5406	10724
6352	9134
10947	13050
1623	12600
8735	12160
14603	14610
9536	9697
3185	12709
5831	5856
3314	7372
5520	10825
501	1314
5502	9258
5266	11208
7154	9192
10836	11122
1246	3943
9451	9549
6506	7102
4239	12056
0	26
4600	10226
1824	11988
12708	12872
8943	10805
3871	13114
14119	14610
3259	8935
159	9517
7027	12694
8854	14397
3398	11542
1557	5393
7620	8063
2248	14833
5471	14720
3903	4607
5545	7129
6891	11366
9291	9320
12838	13471
7347	7758
2469	2547
10664	10665
2109	2124
4581	7899
8300	10736
1538	2053
6072	6368
2888	3269
3842	4539
2472	7888
5693	10055
6844	6858
70	10497
3007	4581
6675	12602
6735	11327
7081	13289
11162	14972
3092	4458
6434	11798
4454	10235
7864	10902
10206	10916
10816	12323
6769	8177
3440	13099
2539	6289
4462	4549
13311	14162
119	8471
1311	8975
2985	11593
709	3316
2399	7862
6128	6261
8350	14992
9470	12499
782	7828
1561	4483
7892	8955
2678	4638
4217	13815
9010	9024
1458	10582
793	4190
226	5235
1865	4885
6546	10821
8164	11313
5208	5423
8077	14363
4127	9292
7997	10678
9546	9693
8457	13587
6316	14921
280	2762
3957	7928
2066	4608
523	1118
824	2951
4102	10941
562	2616
1016	11163
7521	12525
8584	12032
4644	5172
1901	2986
5456	10482
8596	13360
4899	11180
4011	4830
11989	13275
3654	10859
372	1790
8335	13951
972	1233
792	12236
7855	10212
10205	13177
6121	6136
1644	7958
2425	7529
3326	7885
7218	12269
4954	6030
2350	4176
3799	10044
3448	10949
5700	10064
1251	5640
3145	13758
11536	14106
3285	6544
7214	12483
516	11454
4748	4751
7948	8788
3333	3850
638	8707
1695	4580
4243	13617
4951	10005
24	6957
556	14987
10536	14097
2799	9166
7714	10693
8625	8656
1502	8557
7103	7105
7246	9520
2895	3490
3748	14824
9487	9817
5363	10596
4324	7867
3085	6331
7574	10948
175	6918
7147	8951
1213	1314
9034	10753
1358	2357
6638	14933
6047	12532
1760	1827
8218	8336
12360	12878
1118	1377
7831	9584
443	1167
8858	14377
12505	14272
12523	13793
1546	1629
845	2176
8918	9283
119	147
4808	14702
2299	9377
11050	14571
7699	11497
6378	6538
3869	8222
12543	12686
4079	7755
7578	9604
5609	14244
12854	13995
3458	10309
12561	12593
7697	12676
10573	10583
4166	14950
5500	13770
10535	14573
2313	4214
2039	6391
6069	7746
6021	12152
2591	12108
11305	12816
3120	3226
3010	9817
7451	7454
4675	11571
67	1127
6011	11522
2637	12052
1454	13623
4128	12605
12394	12585
2686	11462
5796	7837
5632	8150
13010	14422
3898	14292
313	767
996	1320
2762	11093
7729	10636
1762	13816
3025	3664
9660	11770
2352	8461
740	12457
7814	14749
10602	15090
2198	13491
7981	14737
9497	13466
10718	13451
1691	13988
5763	7731
5956	9014
1494	11878
3916	11376
7088	13191
316	383
9957	14277
7426	7455
7905	14765
6740	10975
3131	14323
9627	11846
7053	12146
2300	9390
9221	12640
9279	14146
9120	14821
9071	14693
1254	12228
6670	6780
10562	13488
2867	6428
7113	12014
5847	5866
7537	11494
3855	9977
2291	5671
2063	2332
4651	10624
1915	3268
3082	6420
13263	14824
7357	8302
9118	9607
8142	13335
2076	14899
2216	13935
3980	5384
4290	4474
2867	3154
922	5400
7153	14309
5392	12839
1587	11485
4776	13633
277	8476
4707	13633
3039	5009
5707	13783
7236	9018
6258	11059
225	14246
1901	12979
76	9130
4386	5477
4190	7847
2886	14384
3127	9701
1234	12419
319	13486
521	2403
348	9372
2948	5366
11525	11776
1363	7469
2103	8230
4290	14574
11007	11029
7884	13556
4029	13586
4283	10677
13864	13900
6797	10127
8737	9277
8231	14763
4274	7742
2949	15048
6348	11381
9119	9835
4084	5420
3155	7036
6342	9095
5435	13691
10854	11910
2398	4802
2917	6514
368	13442
953	14028
605	12191
2031	8939
10735	14571
7757	8711
1434	3210
1546	2496
1217	8317
4451	10641
11439	12229
4085	14093
3942	11845
7728	14476
11535	14093
10032	14666
5509	11120
1058	5982
8492	13356
1213	11819
8671	8684
2570	13528
4076	14514
6368	9648
6625	14418
482	11343
3362	3931
932	1310
11412	13902
1764	10272
11053	11670
37	10249
11999	15132
8300	11841
12425	12910
3769	11053
12461	14057
3680	5768
1351	12221
2220	13065
4571	5344
6834	6838
5400	14909
2738	9484
5503	8455
2079	6888
8283	12248
5534	13161
11233	13518
559	10730
918	5038
1083	1901
7159	9251
1378	8822
3351	3352
177	10833
9611	15078
7610	12786
7454	11820
11281	13029
2475	5937
11270	14984
344	6385
8812	14118
10444	12038
11767	13801
11013	12942
8497	15098
3711	3775
6694	9294
6892	11880
1834	3144
6894	14001
7398	9060
10277	13022
14573	15041
3251	4582
7278	9662
1407	5526
136	7720
10411	10689
2626	5452
5182	8606
1727	14297
2718	5380
936	1402
9020	10438
4762	6226
2422	2435
5397	10585
8057	10346
12488	13625
8969	9582
11502	15039
7734	14093
10620	13093
662	5275
852	1538
4081	10027
8493	11418
624	9538
9272	11215
832	11729
11181	11559
1290	11675
2540	4798
1642	1687
6551	13915
6679	8411
2030	8887
8464	13517
4348	5331
2624	6332
13303	13511
503	1299
9138	10912
11679	13835
3984	8639
1642	3850
9951	12484
6681	9285
1679	8830
7607	11197
7218	8250
4893	8023
8053	13706
694	8776
1321	8548
7942	9901
3105	9287
4606	11184
6444	12649
1913	2057
4475	9859
5951	7903
38	13555
281	522
3435	12555
219	7694
2190	12423
6006	14896
594	10055
649	7216
87	10432
4301	8254
6102	8604
8384	12738
13096	15097
10070	10105
12402	14006
10040	10044
7427	7466
819	9073
80	4930
1380	2235
6875	8432
7134	10795
5104	13659
12545	12648
4995	9981
6581	7047
9009	9019
7556	12414
4096	11969
8963	15000
2555	4916
12639	13993
176	6921
226	8520
1012	1186
6534	13867
8529	9630
1277	1770
4616	11637
1063	11090
1266	2449
5375	12943
6464	11890
3348	5468
5949	11970
9324	9395
8275	9422
9876	13096
1348	10829
5302	11233
2999	5208
3422	8379
545	11161
9394	12300
5215	11273
3967	13319
10856	11670
1873	13995
702	8471
3354	4828
12619	12956
9190	9667
11816	13469
1315	11526
458	9533
8323	11034
9756	9804
622	4395
1342	2508
1752	6749
5614	14640
6746	14273
1788	6007
3923	8027
1493	5256
3767	10921
651	6263
4012	12767
537	10811
7941	10938
5047	9199
10814	12325
12334	12462
782	11267
4090	5351
5578	5628
12979	14667
34	7258
1320	13656
5128	14605
3315	5235
6777	10098
6711	12541
13177	14662
2151	2471
8359	13287
3583	12145
597	13418
4303	6279
5905	11514
2724	6421
2363	10248
878	13768
9776	14290
2066	9111
9283	12632
7830	8153
10490	12110
1206	5464
2276	10342
9488	13289
2545	2909
4890	6045
6814	13748
1437	7861
2396	11363
3115	10877
2809	12986
10008	10585
4619	6394
4563	14235
8117	9488
13651	13653
9586	11744
6014	13473
1351	3631
4579	9143
3700	13790
986	5577
5387	6013
1310	10013
10167	12759
3763	11426
10665	10666
10694	12510
11042	14881
5124	6179
12350	12650
3572	7473
4536	5311
5273	5514
4851	7346
1332	1347
3181	5380
6876	7030
4870	15102
3336	6718
3902	5541
132	9560
1898	7127
9058	9529
23	6285
14404	14686
6915	13112
7310	14666
1369	6014
2495	3016
6379	8868
7078	9446
11382	13398
9714	11384
10962	13486
4234	13042
5678	11841
1171	2041
11225	11611
12002	13411
6352	12468
2460	6061
4028	7930
2638	5780
9420	12604
3868	10629
765	8412
4890	9397
5615	5624
9696	14555
1326	13669
6497	14298
5797	12120
3489	10052
4479	9595
2072	4163
4839	15135
6091	9938
6428	7660
6391	7270
38	176
4216	8971
10681	13316
2301	8691
8273	13898
11150	11155
8940	9959
72	8170
1182	3912
2078	5021
7201	12754
7386	13352
3504	3931
5511	11798
5611	13010
12927	12981
473	8471
7118	13131
5422	13119
8218	9684
10298	13153
4367	7604
2141	11210
4665	4666
5973	9726
7295	14808
3387	7499
1368	13474
4451	11911
594	1205
2806	2913
3009	14699
3219	8939
3585	6849
7346	8202
8396	14966
5672	14234
6317	8131
2789	5427
7915	10144
10796	14015
14231	14542
8036	13878
474	7338
2109	3077
367	8890
823	3289
6045	13029
6328	7326
10191	12236
3482	5230
2295	6879
6158	6195
8381	13150
357	5991
13095	14398
6460	6484
2079	7533
6130	6172
4313	14996
9301	9311
2075	12744
228	9827
5433	6024
11093	12679
2463	10624
13782	13885
1018	14169
6460	8191
9075	11986
1259	7908
8832	12986
7289	7697
9202	11766
6253	14712
159	2387
667	5932
820	8478
10859	10874
6338	14659
2443	14798
4972	8496
2263	7834
6002	7093
7420	11116
6789	11358
7577	10513
2938	5982
5049	5057
4260	14069
3814	14298
2841	4919
4359	5481
4379	8059
9607	12847
2537	2575
5854	10179
9026	12959
3704	11565
604	9723
5693	5699
8788	13768
7261	7876
5392	8370
2780	4376
3763	10888
7111	12116
5044	8567
8881	8934
9511	11322
7128	13692
5258	11783
3843	11146
13216	14418
4703	4763
8640	13190
4385	5473
560	12807
51	9525
9266	13258
7921	15046
4767	4784
8075	11735
6160	6715
8391	8517
1276	13025
3936	4901
9304	9366
1821	3012
11192	13803
1280	2466
6804	6843
3963	5373
5560	7593
9817	14812
69	8612
11074	13862
1901	11895
3408	14756
870	13899
2783	7155
4968	8684
3205	6379
708	7761
12043	14687
7007	8113
87	10734
1411	6121
4597	8080
6377	10054
1190	15023
1661	8528
5206	5598
10038	10039
353	6732
9253	14343
6927	10717
9418	13678
2008	6753
4751	4755
7993	10216
6549	10765
2368	2839
12759	12985
3480	13032
1919	6184
1082	2906
12851	13424
8958	9143
4146	5457
847	5994
8878	13025
10135	14223
4565	9712
9557	9643
2690	6072
7943	9451
127	4640
3150	8502
1980	9349
2022	5737
907	2929
3302	8903
9210	13908
12532	14037
2353	14397
8707	10730
8425	14006
7346	9764
2299	8422
6808	6852
1771	6752
7290	9954
11032	12943
1291	13857
684	10429
11836	14055
95	10186
7085	11831
1235	12540
5831	8428
1825	3213
1493	5538
3907	10219
7563	12547
8361	9212
4182	9907
13345	15022
1217	14408
1531	8337
9454	10394
3571	3619
9936	11535
7969	11495
222	13668
6432	6595
2929	9435
2562	5851
3811	12485
1421	6934
690	7520
5866	5918
4927	10788
2879	7493
4736	4818
3642	11490
2889	13431
9769	9778
11660	14813
5791	11806
7428	7455
4581	12701
6128	7591
14238	14586
6334	14292
4325	5223
5313	11086
414	9590
6349	11035
1865	3787
1488	1658
10413	10557
37	1014
3202	8881
6401	14421
9274	11704
2054	6887
7619	11244
5032	12758
2596	4687
2945	7821
221	3818
4137	4681
4388	6203
11417	12000
2096	6496
5016	6155
6035	11039
6005	8559
2191	3287
3603	7206
6416	7242
12868	14278
7896	12677
6499	14347
3339	9942
8173	14821
4011	7936
3004	10479
6258	14909
4212	4905
607	11926
5685	12773
10955	11253
5450	12893
1665	2347
12817	13179
7424	7426
9817	10871
2560	12769
4165	12233
272	10597
6510	7972
7403	11167
43	6102
7102	10588
10194	10195
6606	7872
2346	11767
7551	11747
3964	10983
10616	14527
11862	15060
4386	4412
8044	12474
8418	9333
2226	7556
4265	10359
1464	3897
383	4859
13862	13918
902	13538
211	3417
8237	11175
1681	13305
872	13148
4703	13173
8291	10212
10898	14689
7449	7453
10507	10571
3096	11559
9554	10021
3900	5724
6989	11343
3420	6038
6406	7765
10278	14334
6759	15046
8583	9605
1341	4611
284	4077
1844	13007
2075	5756
608	3957
518	6237
8331	8799
13257	14376
9723	10361
8692	11073
6244	6480
6191	7595
10883	13116
1235	9014
2595	7293
5829	5851
10588	13248
4782	4809
5185	9248
5815	12824
8820	13220
7904	8566
4322	7741
9077	9371
4671	4750
3504	5341
8628	13963
2974	14742
978	14119
7277	11227
1554	5245
2920	12531
3953	4214
8054	13703
8490	13070
787	1357
11202	12258
3063	14101
2031	4590
3976	12475
5282	12251
4531	8661
7430	7763
11142	12324
3331	12281
2456	14919
3354	8183
7052	14951
6985	11868
11751	14387
2034	3228
3036	11886
14095	14610
5960	9009
3293	11641
7079	14559
3168	12642
9979	11926
11879	13396
6264	12361
8816	13393
4727	4741
4130	5160
9144	9433
4501	14271
5015	6112
7845	13312
291	13149
7496	9818
15013	15016
4226	4307
3765	11989
2927	4130
2217	11699
5748	7010
8379	13254
3702	11566
8294	12126
2705	5260
11308	13264
76	2775
6829	6847
2907	9884
1553	12755
9546	9918
235	8126
8451	11776
12687	13972
8678	12298
1736	8725
9417	14652
1293	1297
6946	6947
4747	15099
2143	7970
680	8945
2995	4768
8842	8994
135	1600
1316	12198
2879	13160
2046	2062
2834	11426
1787	12885
5774	9049
6439	13101
9129	13134
14342	14873
3585	10035
2227	8269
2019	15130
9266	13044
1910	9205
8640	13431
6135	12964
567	14547
5886	5921
10187	10355
7346	7491
7660	13038
2304	4975
58	11483
6017	13402
8333	13356
4149	12777
852	12551
12669	12673
7647	8727
5716	14803
10225	13527
498	616
6181	13795
1991	3118
5661	5714
7395	11213
8940	12410
7408	11747
7627	11241
12940	14040
14846	15019
4084	12234
1495	11151
4435	8736
6560	9118
7627	8722
13772	13834
4731	4765
4508	13876
7393	7544
3761	9798
6147	6155
11217	11521
12208	14178
1980	12610
3567	14731
5856	5899
6712	12525
12353	14022
12960	14064
1548	6890
8847	14639
3126	11093
8709	9096
2920	9293
3368	10007
268	11533
8592	14782
4215	6742
1888	8760
3666	5383
14170	14920
1484	2308
6686	12415
1372	3021
3518	13188
3928	6933
8681	9350
4238	5110
6110	6118
11943	12052
1699	2380
6934	10264
1659	8404
7503	9817
8800	9626
1411	12961
1094	8703
5239	12041
5933	10662
8688	13979
482	12022
4549	12570
449	14859
10852	11828
4217	11094
2712	3295
594	5699
890	3899
4350	4405
2099	12925
2724	13384
4082	4921
6612	8739
10492	13483
12561	12892
3440	14717
10812	12872
10492	11598
204	12907
7320	13889
5369	7048
2274	2759
11966	14828
12604	12607
7967	8797
3847	10592
4864	7477
6978	10611
9796	13852
6016	12469
7414	11664
1383	10436
8537	14458
3979	11828
2036	12230
8552	11047
10226	10505
762	1927
3767	14764
6323	7626
3396	15011
10488	14293
2475	5510
508	6431
5280	14016
7858	14486
11422	11648
8515	12739
9068	11962
282	9885
5374	6036
6789	10130
7891	7930
8745	14953
12852	13666
5307	13318
13341	14913
365	9628
7903	8749
8600	11320
481	10249
6134	6155
4200	5317
2073	12745
7189	13016
3895	7154
7800	12745
3204	4064
1736	7397
517	6239
2879	9671
2479	14146
6173	7229
2678	8696
6005	10468
810	4686
4407	5484
4907	4908
5619	14379
5755	8028
9746	9771
11263	12736
5575	12303
3221	3232
8348	11614
5819	5912
1262	1668
13089	14221
11214	14341
2281	6730
694	13001
3375	10982
4987	5956
5562	7966
9000	11475
3116	13535
1874	13906
1576	6360
3422	6874
2580	10499
2314	7210
9107	12413
3044	12722
9797	14512
2991	13461
4499	10877
3294	11625
11471	12116
333	3718
7086	7948
9429	10372
677	4928
3096	14700
9051	11816
1707	11407
6659	7047
5990	9210
5738	8841
2763	8934
11538	11543
6453	13433
8652	12725
8509	14141
11349	11969
3670	11953
5560	6501
596	14859
4138	9103
2219	14625
7187	7705
6520	7073
6984	9521
13094	14737
7673	11691
451	665
2190	10928
1092	11333
5826	5896
1862	10849
2650	4928
3995	6450
6962	13348
2578	8081
3525	8280
5197	8774
8683	12343
1768	5811
7058	12316
3752	5628
13847	13900
9753	14595
7120	14130
10083	10094
145	2511
4031	5153
1623	1747
11188	13083
8138	9479
3902	8873
5820	5884
942	11367
7576	10938
968	8159
4135	7257
11136	12626
6947	10716
8577	9961
27	9157
6308	7682
7118	9705
6538	14109
4998	9061
11461	14184
255	8299
1699	2553
10096	10115
2826	7891
5851	5907
2868	2955
5005	13766
371	11289
13610	13665
11854	14499
4278	7242
4230	4976
6418	14337
6478	12028
7842	12511
572	586
153	10597
7430	9120
14341	15085
753	4127
5574	13763
17	2645
4991	6198
4144	7232
1041	12890
2208	7233
487	11491
7186	12173
1844	7834
10276	10279
6925	10445
13711	13718
3155	9725
1906	1976
10122	10182
5318	10048
10899	12590
1836	11058
14392	14434
11363	11472
4722	4820
758	11477
4258	12017
5070	12913
7747	10233
2869	6426
9307	9333
5252	5649
6818	14571
7184	8413
7432	13087
8745	15062
829	2401
2099	4559
3438	7040
8050	10460
11143	12031
1204	8420
3415	4377
2263	3993
4074	6463
4013	7575
10104	10130
4137	5160
10095	10112
8794	11586
4465	9913
10729	13668
5074	7218
221	558
1681	3066
2955	12245
7774	14290
12544	12649
3100	12933
4320	12251
5361	7187
2196	10711
1471	5513
724	4799
3121	3253
7738	11870
84	9884
9513	14340
8366	11683
11460	14399
6801	9937
4895	11531
3806	8474
5390	12848
6823	6828
6314	10470
8576	9996
7799	11636
1104	2171
12096	12997
6491	7784
9120	9673
5007	6158
821	10823
2797	2838
10103	11423
3952	6525
4647	9912
8775	11698
2199	13032
4283	10215
1874	8029
2156	11218
13210	14023
3930	8152
1138	9581
1495	11582
4986	9025
4011	14917
1515	12616
3513	12722
10858	11053
